Feature_ID	Term_ID	Term_name
C05856	mmu01100	Metabolic pathways
C05892	mmu01100	Metabolic pathways
C05893	mmu01100	Metabolic pathways
C05894	mmu01100	Metabolic pathways
C05895	mmu01100	Metabolic pathways
C05896	mmu01100	Metabolic pathways
C05897	mmu01100	Metabolic pathways
C05898	mmu01100	Metabolic pathways
C05903	mmu01100	Metabolic pathways
C05904	mmu01100	Metabolic pathways
C05905	mmu01100	Metabolic pathways
C05906	mmu01100	Metabolic pathways
C05921	mmu01100	Metabolic pathways
C05922	mmu01100	Metabolic pathways
C05923	mmu01100	Metabolic pathways
C05924	mmu01100	Metabolic pathways
C05925	mmu01100	Metabolic pathways
C05931	mmu01100	Metabolic pathways
C05932	mmu01100	Metabolic pathways
C05933	mmu01100	Metabolic pathways
C05936	mmu01100	Metabolic pathways
C05938	mmu01100	Metabolic pathways
C05946	mmu01100	Metabolic pathways
C05947	mmu01100	Metabolic pathways
C05951	mmu01100	Metabolic pathways
C05952	mmu01100	Metabolic pathways
C05953	mmu01100	Metabolic pathways
C05954	mmu01100	Metabolic pathways
C05955	mmu01100	Metabolic pathways
C05956	mmu01100	Metabolic pathways
C05957	mmu01100	Metabolic pathways
C05958	mmu01100	Metabolic pathways
C05961	mmu01100	Metabolic pathways
C05962	mmu01100	Metabolic pathways
C05963	mmu01100	Metabolic pathways
C05964	mmu01100	Metabolic pathways
C05965	mmu01100	Metabolic pathways
C05966	mmu01100	Metabolic pathways
C05977	mmu01100	Metabolic pathways
C05979	mmu01100	Metabolic pathways
C05980	mmu01100	Metabolic pathways
C05981	mmu01100	Metabolic pathways
C05989	mmu01100	Metabolic pathways
C05993	mmu01100	Metabolic pathways
C05998	mmu01100	Metabolic pathways
C06000	mmu01100	Metabolic pathways
C06001	mmu01100	Metabolic pathways
C06002	mmu01100	Metabolic pathways
C06006	mmu01100	Metabolic pathways
C06007	mmu01100	Metabolic pathways
C06010	mmu01100	Metabolic pathways
C06018	mmu01100	Metabolic pathways
C06019	mmu01100	Metabolic pathways
C06022	mmu01100	Metabolic pathways
C06023	mmu01100	Metabolic pathways
C06024	mmu01100	Metabolic pathways
C06025	mmu01100	Metabolic pathways
C06026	mmu01100	Metabolic pathways
C06027	mmu01100	Metabolic pathways
C06028	mmu01100	Metabolic pathways
C06032	mmu01100	Metabolic pathways
C06033	mmu01100	Metabolic pathways
C06037	mmu01100	Metabolic pathways
C06040	mmu01100	Metabolic pathways
C06041	mmu01100	Metabolic pathways
C06042	mmu01100	Metabolic pathways
C06044	mmu01100	Metabolic pathways
C06046	mmu01100	Metabolic pathways
C06049	mmu01100	Metabolic pathways
C06054	mmu01100	Metabolic pathways
C06055	mmu01100	Metabolic pathways
C06058	mmu01100	Metabolic pathways
C06070	mmu01100	Metabolic pathways
C06071	mmu01100	Metabolic pathways
C06081	mmu01100	Metabolic pathways
C06082	mmu01100	Metabolic pathways
C06087	mmu01100	Metabolic pathways
C06089	mmu01100	Metabolic pathways
C06090	mmu01100	Metabolic pathways
C06093	mmu01100	Metabolic pathways
C06094	mmu01100	Metabolic pathways
C06095	mmu01100	Metabolic pathways
C06098	mmu01100	Metabolic pathways
C06099	mmu01100	Metabolic pathways
C06102	mmu01100	Metabolic pathways
C06104	mmu01100	Metabolic pathways
C06112	mmu01100	Metabolic pathways
C06118	mmu01100	Metabolic pathways
C06124	mmu01100	Metabolic pathways
C06125	mmu01100	Metabolic pathways
C06128	mmu01100	Metabolic pathways
C06142	mmu01100	Metabolic pathways
C06143	mmu01100	Metabolic pathways
C06144	mmu01100	Metabolic pathways
C06148	mmu01100	Metabolic pathways
C06153	mmu01100	Metabolic pathways
C06156	mmu01100	Metabolic pathways
C06160	mmu01100	Metabolic pathways
C06161	mmu01100	Metabolic pathways
C06162	mmu01100	Metabolic pathways
C06163	mmu01100	Metabolic pathways
C06165	mmu01100	Metabolic pathways
C06167	mmu01100	Metabolic pathways
C06171	mmu01100	Metabolic pathways
C06172	mmu01100	Metabolic pathways
C06173	mmu01100	Metabolic pathways
C06174	mmu01100	Metabolic pathways
C06175	mmu01100	Metabolic pathways
C06178	mmu01100	Metabolic pathways
C06179	mmu01100	Metabolic pathways
C06181	mmu01100	Metabolic pathways
C06182	mmu01100	Metabolic pathways
C06183	mmu01100	Metabolic pathways
C06193	mmu01100	Metabolic pathways
C06194	mmu01100	Metabolic pathways
C06195	mmu01100	Metabolic pathways
C06197	mmu01100	Metabolic pathways
C06198	mmu01100	Metabolic pathways
C06199	mmu01100	Metabolic pathways
C06201	mmu01100	Metabolic pathways
C06202	mmu01100	Metabolic pathways
C06203	mmu01100	Metabolic pathways
C06204	mmu01100	Metabolic pathways
C06210	mmu01100	Metabolic pathways
C06213	mmu01100	Metabolic pathways
C06231	mmu01100	Metabolic pathways
C06240	mmu01100	Metabolic pathways
C06241	mmu01100	Metabolic pathways
C06250	mmu01100	Metabolic pathways
C06251	mmu01100	Metabolic pathways
C06304	mmu01100	Metabolic pathways
C06305	mmu01100	Metabolic pathways
C06308	mmu01100	Metabolic pathways
C06311	mmu01100	Metabolic pathways
C06313	mmu01100	Metabolic pathways
C06314	mmu01100	Metabolic pathways
C06315	mmu01100	Metabolic pathways
C06316	mmu01100	Metabolic pathways
C06318	mmu01100	Metabolic pathways
C06319	mmu01100	Metabolic pathways
C06320	mmu01100	Metabolic pathways
C06321	mmu01100	Metabolic pathways
C06322	mmu01100	Metabolic pathways
C06329	mmu01100	Metabolic pathways
C06337	mmu01100	Metabolic pathways
C06364	mmu01100	Metabolic pathways
C06365	mmu01100	Metabolic pathways
C06376	mmu01100	Metabolic pathways
C06377	mmu01100	Metabolic pathways
C06387	mmu01100	Metabolic pathways
C06394	mmu01100	Metabolic pathways
C06397	mmu01100	Metabolic pathways
C06398	mmu01100	Metabolic pathways
C06399	mmu01100	Metabolic pathways
C06400	mmu01100	Metabolic pathways
C06406	mmu01100	Metabolic pathways
C06407	mmu01100	Metabolic pathways
C06408	mmu01100	Metabolic pathways
C06416	mmu01100	Metabolic pathways
C06419	mmu01100	Metabolic pathways
C06423	mmu01100	Metabolic pathways
C06424	mmu01100	Metabolic pathways
C06426	mmu01100	Metabolic pathways
C06427	mmu01100	Metabolic pathways
C06441	mmu01100	Metabolic pathways
C06442	mmu01100	Metabolic pathways
C06451	mmu01100	Metabolic pathways
C06452	mmu01100	Metabolic pathways
C06454	mmu01100	Metabolic pathways
C06459	mmu01100	Metabolic pathways
C06462	mmu01100	Metabolic pathways
C06473	mmu01100	Metabolic pathways
C06482	mmu01100	Metabolic pathways
C06503	mmu01100	Metabolic pathways
C06504	mmu01100	Metabolic pathways
C06505	mmu01100	Metabolic pathways
C06506	mmu01100	Metabolic pathways
C06507	mmu01100	Metabolic pathways
C06508	mmu01100	Metabolic pathways
C06509	mmu01100	Metabolic pathways
C06510	mmu01100	Metabolic pathways
C06522	mmu01100	Metabolic pathways
C06542	mmu01100	Metabolic pathways
C06547	mmu01100	Metabolic pathways
C06548	mmu01100	Metabolic pathways
C06551	mmu01100	Metabolic pathways
C06552	mmu01100	Metabolic pathways
C06553	mmu01100	Metabolic pathways
C06554	mmu01100	Metabolic pathways
C06555	mmu01100	Metabolic pathways
C06561	mmu01100	Metabolic pathways
C06563	mmu01100	Metabolic pathways
C06564	mmu01100	Metabolic pathways
C06565	mmu01100	Metabolic pathways
C06566	mmu01100	Metabolic pathways
C06568	mmu01100	Metabolic pathways
C06569	mmu01100	Metabolic pathways
C06570	mmu01100	Metabolic pathways
C06571	mmu01100	Metabolic pathways
C06575	mmu01100	Metabolic pathways
C06576	mmu01100	Metabolic pathways
C06577	mmu01100	Metabolic pathways
C06578	mmu01100	Metabolic pathways
C06579	mmu01100	Metabolic pathways
C06580	mmu01100	Metabolic pathways
C06581	mmu01100	Metabolic pathways
C06582	mmu01100	Metabolic pathways
C06584	mmu01100	Metabolic pathways
C06585	mmu01100	Metabolic pathways
C06586	mmu01100	Metabolic pathways
C06587	mmu01100	Metabolic pathways
C06588	mmu01100	Metabolic pathways
C06589	mmu01100	Metabolic pathways
C06593	mmu01100	Metabolic pathways
C06594	mmu01100	Metabolic pathways
C06597	mmu01100	Metabolic pathways
C06599	mmu01100	Metabolic pathways
C06600	mmu01100	Metabolic pathways
C06609	mmu01100	Metabolic pathways
C06610	mmu01100	Metabolic pathways
C06611	mmu01100	Metabolic pathways
C06612	mmu01100	Metabolic pathways
C06613	mmu01100	Metabolic pathways
C06614	mmu01100	Metabolic pathways
C06615	mmu01100	Metabolic pathways
C06616	mmu01100	Metabolic pathways
C06620	mmu01100	Metabolic pathways
C06624	mmu01100	Metabolic pathways
C06627	mmu01100	Metabolic pathways
C06628	mmu01100	Metabolic pathways
C06629	mmu01100	Metabolic pathways
C06630	mmu01100	Metabolic pathways
C06633	mmu01100	Metabolic pathways
C06635	mmu01100	Metabolic pathways
C06653	mmu01100	Metabolic pathways
C06654	mmu01100	Metabolic pathways
C06655	mmu01100	Metabolic pathways
C06656	mmu01100	Metabolic pathways
C06657	mmu01100	Metabolic pathways
C06658	mmu01100	Metabolic pathways
C06659	mmu01100	Metabolic pathways
C06660	mmu01100	Metabolic pathways
C06661	mmu01100	Metabolic pathways
C06662	mmu01100	Metabolic pathways
C06669	mmu01100	Metabolic pathways
C06670	mmu01100	Metabolic pathways
C06671	mmu01100	Metabolic pathways
C06672	mmu01100	Metabolic pathways
C06677	mmu01100	Metabolic pathways
C06689	mmu01100	Metabolic pathways
C06711	mmu01100	Metabolic pathways
C06712	mmu01100	Metabolic pathways
C06714	mmu01100	Metabolic pathways
C06715	mmu01100	Metabolic pathways
C06720	mmu01100	Metabolic pathways
C06723	mmu01100	Metabolic pathways
C06727	mmu01100	Metabolic pathways
C06728	mmu01100	Metabolic pathways
C06729	mmu01100	Metabolic pathways
C06730	mmu01100	Metabolic pathways
C06731	mmu01100	Metabolic pathways
C06749	mmu01100	Metabolic pathways
C06752	mmu01100	Metabolic pathways
C06753	mmu01100	Metabolic pathways
C06754	mmu01100	Metabolic pathways
C06755	mmu01100	Metabolic pathways
C06756	mmu01100	Metabolic pathways
C06757	mmu01100	Metabolic pathways
C06758	mmu01100	Metabolic pathways
C06760	mmu01100	Metabolic pathways
C06762	mmu01100	Metabolic pathways
C06789	mmu01100	Metabolic pathways
C06790	mmu01100	Metabolic pathways
C06791	mmu01100	Metabolic pathways
C06792	mmu01100	Metabolic pathways
C06793	mmu01100	Metabolic pathways
C06800	mmu01100	Metabolic pathways
C06801	mmu01100	Metabolic pathways
C06802	mmu01100	Metabolic pathways
C06866	mmu01100	Metabolic pathways
C06892	mmu01100	Metabolic pathways
C06893	mmu01100	Metabolic pathways
C06940	mmu01100	Metabolic pathways
C06972	mmu01100	Metabolic pathways
C07024	mmu01100	Metabolic pathways
C07025	mmu01100	Metabolic pathways
C07026	mmu01100	Metabolic pathways
C07027	mmu01100	Metabolic pathways
C07028	mmu01100	Metabolic pathways
C07029	mmu01100	Metabolic pathways
C07030	mmu01100	Metabolic pathways
C07031	mmu01100	Metabolic pathways
C07032	mmu01100	Metabolic pathways
C07044	mmu01100	Metabolic pathways
C07075	mmu01100	Metabolic pathways
C07083	mmu01100	Metabolic pathways
C07084	mmu01100	Metabolic pathways
C07085	mmu01100	Metabolic pathways
C07086	mmu01100	Metabolic pathways
C07087	mmu01100	Metabolic pathways
C07089	mmu01100	Metabolic pathways
C07092	mmu01100	Metabolic pathways
C07093	mmu01100	Metabolic pathways
C07094	mmu01100	Metabolic pathways
C07095	mmu01100	Metabolic pathways
C07097	mmu01100	Metabolic pathways
C07099	mmu01100	Metabolic pathways
C07100	mmu01100	Metabolic pathways
C07101	mmu01100	Metabolic pathways
C07102	mmu01100	Metabolic pathways
C07103	mmu01100	Metabolic pathways
C07111	mmu01100	Metabolic pathways
C07123	mmu01100	Metabolic pathways
C07130	mmu01100	Metabolic pathways
C07201	mmu01100	Metabolic pathways
C07204	mmu01100	Metabolic pathways
C07208	mmu01100	Metabolic pathways
C07209	mmu01100	Metabolic pathways
C07211	mmu01100	Metabolic pathways
C07212	mmu01100	Metabolic pathways
C07213	mmu01100	Metabolic pathways
C07214	mmu01100	Metabolic pathways
C07215	mmu01100	Metabolic pathways
C07216	mmu01100	Metabolic pathways
C07277	mmu01100	Metabolic pathways
C07303	mmu01100	Metabolic pathways
C07335	mmu01100	Metabolic pathways
C07349	mmu01100	Metabolic pathways
C07394	mmu01100	Metabolic pathways
C07478	mmu01100	Metabolic pathways
C07479	mmu01100	Metabolic pathways
C07480	mmu01100	Metabolic pathways
C07481	mmu01100	Metabolic pathways
C07576	mmu01100	Metabolic pathways
C07578	mmu01100	Metabolic pathways
C07712	mmu01100	Metabolic pathways
C07715	mmu01100	Metabolic pathways
C07729	mmu01100	Metabolic pathways
C07731	mmu01100	Metabolic pathways
C07732	mmu01100	Metabolic pathways
C07733	mmu01100	Metabolic pathways
C07734	mmu01100	Metabolic pathways
C07836	mmu01100	Metabolic pathways
C07838	mmu01100	Metabolic pathways
C08057	mmu01100	Metabolic pathways
C08060	mmu01100	Metabolic pathways
C08061	mmu01100	Metabolic pathways
C08062	mmu01100	Metabolic pathways
C08276	mmu01100	Metabolic pathways
C08300	mmu01100	Metabolic pathways
C08301	mmu01100	Metabolic pathways
C08307	mmu01100	Metabolic pathways
C08308	mmu01100	Metabolic pathways
C08312	mmu01100	Metabolic pathways
C08325	mmu01100	Metabolic pathways
C08362	mmu01100	Metabolic pathways
C08491	mmu01100	Metabolic pathways
C08537	mmu01100	Metabolic pathways
C08538	mmu01100	Metabolic pathways
C08539	mmu01100	Metabolic pathways
C08540	mmu01100	Metabolic pathways
C08542	mmu01100	Metabolic pathways
C08543	mmu01100	Metabolic pathways
C08544	mmu01100	Metabolic pathways
C08552	mmu01100	Metabolic pathways
C08579	mmu01100	Metabolic pathways
C08580	mmu01100	Metabolic pathways
C08583	mmu01100	Metabolic pathways
C08586	mmu01100	Metabolic pathways
C08588	mmu01100	Metabolic pathways
C08589	mmu01100	Metabolic pathways
C08590	mmu01100	Metabolic pathways
C08592	mmu01100	Metabolic pathways
C08601	mmu01100	Metabolic pathways
C08606	mmu01100	Metabolic pathways
C08607	mmu01100	Metabolic pathways
C08613	mmu01100	Metabolic pathways
C08614	mmu01100	Metabolic pathways
C08616	mmu01100	Metabolic pathways
C08650	mmu01100	Metabolic pathways
C08813	mmu01100	Metabolic pathways
C08814	mmu01100	Metabolic pathways
C08821	mmu01100	Metabolic pathways
C08830	mmu01100	Metabolic pathways
C08942	mmu01100	Metabolic pathways
C08972	mmu01100	Metabolic pathways
C09024	mmu01100	Metabolic pathways
C09084	mmu01100	Metabolic pathways
C09099	mmu01100	Metabolic pathways
C09107	mmu01100	Metabolic pathways
C09131	mmu01100	Metabolic pathways
C09241	mmu01100	Metabolic pathways
C09244	mmu01100	Metabolic pathways
C09306	mmu01100	Metabolic pathways
C09592	mmu01100	Metabolic pathways
C09621	mmu01100	Metabolic pathways
C09629	mmu01100	Metabolic pathways
C09668	mmu01100	Metabolic pathways
C09694	mmu01100	Metabolic pathways
C09699	mmu01100	Metabolic pathways
C09704	mmu01100	Metabolic pathways
C09727	mmu01100	Metabolic pathways
C09762	mmu01100	Metabolic pathways
C09789	mmu01100	Metabolic pathways
C09804	mmu01100	Metabolic pathways
C09811	mmu01100	Metabolic pathways
C09812	mmu01100	Metabolic pathways
C09813	mmu01100	Metabolic pathways
C09816	mmu01100	Metabolic pathways
C09817	mmu01100	Metabolic pathways
C09818	mmu01100	Metabolic pathways
C09819	mmu01100	Metabolic pathways
C09820	mmu01100	Metabolic pathways
C09821	mmu01100	Metabolic pathways
C09822	mmu01100	Metabolic pathways
C09823	mmu01100	Metabolic pathways
C10164	mmu01100	Metabolic pathways
C10208	mmu01100	Metabolic pathways
C10216	mmu01100	Metabolic pathways
C10434	mmu01100	Metabolic pathways
C10447	mmu01100	Metabolic pathways
C10497	mmu01100	Metabolic pathways
C10503	mmu01100	Metabolic pathways
C10556	mmu01100	Metabolic pathways
C10557	mmu01100	Metabolic pathways
C10641	mmu01100	Metabolic pathways
C10646	mmu01100	Metabolic pathways
C10682	mmu01100	Metabolic pathways
C10700	mmu01100	Metabolic pathways
C10784	mmu01100	Metabolic pathways
C10860	mmu01100	Metabolic pathways
C10874	mmu01100	Metabolic pathways
C11062	mmu01100	Metabolic pathways
C11130	mmu01100	Metabolic pathways
C11135	mmu01100	Metabolic pathways
C11142	mmu01100	Metabolic pathways
C11143	mmu01100	Metabolic pathways
C11145	mmu01100	Metabolic pathways
C11174	mmu01100	Metabolic pathways
C11348	mmu01100	Metabolic pathways
C11354	mmu01100	Metabolic pathways
C11382	mmu01100	Metabolic pathways
C11393	mmu01100	Metabolic pathways
C11422	mmu01100	Metabolic pathways
C11425	mmu01100	Metabolic pathways
C11426	mmu01100	Metabolic pathways
C11427	mmu01100	Metabolic pathways
C11434	mmu01100	Metabolic pathways
C11435	mmu01100	Metabolic pathways
C11436	mmu01100	Metabolic pathways
C11437	mmu01100	Metabolic pathways
C11438	mmu01100	Metabolic pathways
C11448	mmu01100	Metabolic pathways
C11449	mmu01100	Metabolic pathways
C11453	mmu01100	Metabolic pathways
C11455	mmu01100	Metabolic pathways
C11457	mmu01100	Metabolic pathways
C11460	mmu01100	Metabolic pathways
C11468	mmu01100	Metabolic pathways
C11469	mmu01100	Metabolic pathways
C11472	mmu01100	Metabolic pathways
C11499	mmu01100	Metabolic pathways
C11508	mmu01100	Metabolic pathways
C11516	mmu01100	Metabolic pathways
C11521	mmu01100	Metabolic pathways
C11522	mmu01100	Metabolic pathways
C11523	mmu01100	Metabolic pathways
C11526	mmu01100	Metabolic pathways
C11536	mmu01100	Metabolic pathways
C11537	mmu01100	Metabolic pathways
C11538	mmu01100	Metabolic pathways
C11540	mmu01100	Metabolic pathways
C11542	mmu01100	Metabolic pathways
C11543	mmu01100	Metabolic pathways
C11544	mmu01100	Metabolic pathways
C11545	mmu01100	Metabolic pathways
C11554	mmu01100	Metabolic pathways
C11555	mmu01100	Metabolic pathways
C11556	mmu01100	Metabolic pathways
C11557	mmu01100	Metabolic pathways
C11588	mmu01100	Metabolic pathways
C11632	mmu01100	Metabolic pathways
C11633	mmu01100	Metabolic pathways
C11638	mmu01100	Metabolic pathways
C11641	mmu01100	Metabolic pathways
C11643	mmu01100	Metabolic pathways
C11675	mmu01100	Metabolic pathways
C11680	mmu01100	Metabolic pathways
C11691	mmu01100	Metabolic pathways
C11700	mmu01100	Metabolic pathways
C11807	mmu01100	Metabolic pathways
C11808	mmu01100	Metabolic pathways
C11809	mmu01100	Metabolic pathways
C11810	mmu01100	Metabolic pathways
C11811	mmu01100	Metabolic pathways
C11821	mmu01100	Metabolic pathways
C11831	mmu01100	Metabolic pathways
C11853	mmu01100	Metabolic pathways
C11857	mmu01100	Metabolic pathways
C11858	mmu01100	Metabolic pathways
C11859	mmu01100	Metabolic pathways
C11860	mmu01100	Metabolic pathways
C11861	mmu01100	Metabolic pathways
C11862	mmu01100	Metabolic pathways
C11863	mmu01100	Metabolic pathways
C11864	mmu01100	Metabolic pathways
C11872	mmu01100	Metabolic pathways
C11873	mmu01100	Metabolic pathways
C11874	mmu01100	Metabolic pathways
C11875	mmu01100	Metabolic pathways
C11878	mmu01100	Metabolic pathways
C11882	mmu01100	Metabolic pathways
C11887	mmu01100	Metabolic pathways
C11894	mmu01100	Metabolic pathways
C11895	mmu01100	Metabolic pathways
C11896	mmu01100	Metabolic pathways
C11900	mmu01100	Metabolic pathways
C11901	mmu01100	Metabolic pathways
C11907	mmu01100	Metabolic pathways
C11908	mmu01100	Metabolic pathways
C11909	mmu01100	Metabolic pathways
C11910	mmu01100	Metabolic pathways
C11911	mmu01100	Metabolic pathways
C11912	mmu01100	Metabolic pathways
C11915	mmu01100	Metabolic pathways
C11916	mmu01100	Metabolic pathways
C11919	mmu01100	Metabolic pathways
C11920	mmu01100	Metabolic pathways
C11921	mmu01100	Metabolic pathways
C11922	mmu01100	Metabolic pathways
C11925	mmu01100	Metabolic pathways
C11926	mmu01100	Metabolic pathways
C11927	mmu01100	Metabolic pathways
C11928	mmu01100	Metabolic pathways
C11933	mmu01100	Metabolic pathways
C11961	mmu01100	Metabolic pathways
C11962	mmu01100	Metabolic pathways
C11963	mmu01100	Metabolic pathways
C11964	mmu01100	Metabolic pathways
C11965	mmu01100	Metabolic pathways
C11966	mmu01100	Metabolic pathways
C11967	mmu01100	Metabolic pathways
C11968	mmu01100	Metabolic pathways
C11977	mmu01100	Metabolic pathways
C11978	mmu01100	Metabolic pathways
C11979	mmu01100	Metabolic pathways
C11980	mmu01100	Metabolic pathways
C11981	mmu01100	Metabolic pathways
C11982	mmu01100	Metabolic pathways
C11983	mmu01100	Metabolic pathways
C11984	mmu01100	Metabolic pathways
C11989	mmu01100	Metabolic pathways
C11990	mmu01100	Metabolic pathways
C11991	mmu01100	Metabolic pathways
C11992	mmu01100	Metabolic pathways
C11993	mmu01100	Metabolic pathways
C11994	mmu01100	Metabolic pathways
C11996	mmu01100	Metabolic pathways
C11997	mmu01100	Metabolic pathways
C11998	mmu01100	Metabolic pathways
C11999	mmu01100	Metabolic pathways
C12000	mmu01100	Metabolic pathways
C12001	mmu01100	Metabolic pathways
C12002	mmu01100	Metabolic pathways
C12003	mmu01100	Metabolic pathways
C12014	mmu01100	Metabolic pathways
C12023	mmu01100	Metabolic pathways
C12049	mmu01100	Metabolic pathways
C12112	mmu01100	Metabolic pathways
C12115	mmu01100	Metabolic pathways
C12126	mmu01100	Metabolic pathways
C12137	mmu01100	Metabolic pathways
C12144	mmu01100	Metabolic pathways
C12145	mmu01100	Metabolic pathways
C12147	mmu01100	Metabolic pathways
C12203	mmu01100	Metabolic pathways
C12204	mmu01100	Metabolic pathways
C12212	mmu01100	Metabolic pathways
C12213	mmu01100	Metabolic pathways
C12248	mmu01100	Metabolic pathways
C12270	mmu01100	Metabolic pathways
C12312	mmu01100	Metabolic pathways
C12318	mmu01100	Metabolic pathways
C12319	mmu01100	Metabolic pathways
C12320	mmu01100	Metabolic pathways
C12321	mmu01100	Metabolic pathways
C12322	mmu01100	Metabolic pathways
C12323	mmu01100	Metabolic pathways
C12348	mmu01100	Metabolic pathways
C12354	mmu01100	Metabolic pathways
C12366	mmu01100	Metabolic pathways
C12367	mmu01100	Metabolic pathways
C12368	mmu01100	Metabolic pathways
C12369	mmu01100	Metabolic pathways
C12370	mmu01100	Metabolic pathways
C12371	mmu01100	Metabolic pathways
C12378	mmu01100	Metabolic pathways
C12379	mmu01100	Metabolic pathways
C12381	mmu01100	Metabolic pathways
C12382	mmu01100	Metabolic pathways
C12383	mmu01100	Metabolic pathways
C12384	mmu01100	Metabolic pathways
C12385	mmu01100	Metabolic pathways
C12386	mmu01100	Metabolic pathways
C12387	mmu01100	Metabolic pathways
C12388	mmu01100	Metabolic pathways
C12389	mmu01100	Metabolic pathways
C12415	mmu01100	Metabolic pathways
C12416	mmu01100	Metabolic pathways
C12420	mmu01100	Metabolic pathways
C12421	mmu01100	Metabolic pathways
C12422	mmu01100	Metabolic pathways
C12423	mmu01100	Metabolic pathways
C12424	mmu01100	Metabolic pathways
C12434	mmu01100	Metabolic pathways
C12435	mmu01100	Metabolic pathways
C12436	mmu01100	Metabolic pathways
C12441	mmu01100	Metabolic pathways
C12442	mmu01100	Metabolic pathways
C12448	mmu01100	Metabolic pathways
C12455	mmu01100	Metabolic pathways
C12461	mmu01100	Metabolic pathways
C12462	mmu01100	Metabolic pathways
C12463	mmu01100	Metabolic pathways
C12467	mmu01100	Metabolic pathways
C12468	mmu01100	Metabolic pathways
C12470	mmu01100	Metabolic pathways
C12474	mmu01100	Metabolic pathways
C12475	mmu01100	Metabolic pathways
C12476	mmu01100	Metabolic pathways
C12481	mmu01100	Metabolic pathways
C12483	mmu01100	Metabolic pathways
C12491	mmu01100	Metabolic pathways
C12621	mmu01100	Metabolic pathways
C12622	mmu01100	Metabolic pathways
C12623	mmu01100	Metabolic pathways
C12624	mmu01100	Metabolic pathways
C12631	mmu01100	Metabolic pathways
C12831	mmu01100	Metabolic pathways
C12832	mmu01100	Metabolic pathways
C12833	mmu01100	Metabolic pathways
C12834	mmu01100	Metabolic pathways
C12835	mmu01100	Metabolic pathways
C12836	mmu01100	Metabolic pathways
C13309	mmu01100	Metabolic pathways
C13431	mmu01100	Metabolic pathways
C13433	mmu01100	Metabolic pathways
C13453	mmu01100	Metabolic pathways
C13455	mmu01100	Metabolic pathways
C13508	mmu01100	Metabolic pathways
C13624	mmu01100	Metabolic pathways
C13629	mmu01100	Metabolic pathways
C13632	mmu01100	Metabolic pathways
C13636	mmu01100	Metabolic pathways
C13712	mmu01100	Metabolic pathways
C13747	mmu01100	Metabolic pathways
C13952	mmu01100	Metabolic pathways
C14131	mmu01100	Metabolic pathways
C14143	mmu01100	Metabolic pathways
C14144	mmu01100	Metabolic pathways
C14145	mmu01100	Metabolic pathways
C14151	mmu01100	Metabolic pathways
C14152	mmu01100	Metabolic pathways
C14153	mmu01100	Metabolic pathways
C14154	mmu01100	Metabolic pathways
C14155	mmu01100	Metabolic pathways
C14156	mmu01100	Metabolic pathways
C14180	mmu01100	Metabolic pathways
C14279	mmu01100	Metabolic pathways
C14315	mmu01100	Metabolic pathways
C14610	mmu01100	Metabolic pathways
C14732	mmu01100	Metabolic pathways
C14748	mmu01100	Metabolic pathways
C14749	mmu01100	Metabolic pathways
C14768	mmu01100	Metabolic pathways
C14769	mmu01100	Metabolic pathways
C14770	mmu01100	Metabolic pathways
C14771	mmu01100	Metabolic pathways
C14772	mmu01100	Metabolic pathways
C14773	mmu01100	Metabolic pathways
C14774	mmu01100	Metabolic pathways
C14775	mmu01100	Metabolic pathways
C14776	mmu01100	Metabolic pathways
C14781	mmu01100	Metabolic pathways
C14782	mmu01100	Metabolic pathways
C14808	mmu01100	Metabolic pathways
C14810	mmu01100	Metabolic pathways
C14812	mmu01100	Metabolic pathways
C14813	mmu01100	Metabolic pathways
C14814	mmu01100	Metabolic pathways
C14815	mmu01100	Metabolic pathways
C14822	mmu01100	Metabolic pathways
C14823	mmu01100	Metabolic pathways
C14825	mmu01100	Metabolic pathways
C14826	mmu01100	Metabolic pathways
C14827	mmu01100	Metabolic pathways
C14899	mmu01100	Metabolic pathways
C14909	mmu01100	Metabolic pathways
C15485	mmu01100	Metabolic pathways
C15486	mmu01100	Metabolic pathways
C15493	mmu01100	Metabolic pathways
C15500	mmu01100	Metabolic pathways
C15501	mmu01100	Metabolic pathways
C15502	mmu01100	Metabolic pathways
C15503	mmu01100	Metabolic pathways
C15522	mmu01100	Metabolic pathways
C15524	mmu01100	Metabolic pathways
C15525	mmu01100	Metabolic pathways
C15532	mmu01100	Metabolic pathways
C15545	mmu01100	Metabolic pathways
C15547	mmu01100	Metabolic pathways
C15556	mmu01100	Metabolic pathways
C15563	mmu01100	Metabolic pathways
C15567	mmu01100	Metabolic pathways
C15606	mmu01100	Metabolic pathways
C15607	mmu01100	Metabolic pathways
C15613	mmu01100	Metabolic pathways
C15614	mmu01100	Metabolic pathways
C15645	mmu01100	Metabolic pathways
C15646	mmu01100	Metabolic pathways
C15647	mmu01100	Metabolic pathways
C15650	mmu01100	Metabolic pathways
C15651	mmu01100	Metabolic pathways
C15667	mmu01100	Metabolic pathways
C15670	mmu01100	Metabolic pathways
C15672	mmu01100	Metabolic pathways
C15680	mmu01100	Metabolic pathways
C15681	mmu01100	Metabolic pathways
C15682	mmu01100	Metabolic pathways
C15683	mmu01100	Metabolic pathways
C15684	mmu01100	Metabolic pathways
C15685	mmu01100	Metabolic pathways
C15699	mmu01100	Metabolic pathways
C15700	mmu01100	Metabolic pathways
C15767	mmu01100	Metabolic pathways
